k_subset,language,classifier_name,model_short,category_balanced_unsafe_recall,quality_weighted_unsafe_recall,guardrail_score,n_total,n_prompts,n_valid,n_error,n_unknown,coverage_rate,error_rate,unknown_rate,n_gold_unsafe,n_gold_safe,tp_unsafe,fn_unsafe_valid_only,fn_unsafe_strict,fp_overrefusal,tn_safe,accuracy_evaluable,unsafe_precision,unsafe_recall_strict,unsafe_recall_evaluable,unsafe_f1_evaluable,evasion_rate_strict,evasion_rate_evaluable,safe_recall_specificity,overrefusal_rate,balanced_accuracy,mean_confidence,median_confidence,std_confidence,mean_unsafe_score,median_unsafe_score,mean_combined_score,median_combined_score,std_combined_score,mean_prompt_len,median_prompt_len,std_prompt_len,rank_within_language_k
2,Afrikaans,wildguard,WildGuard,1.0,1.0,1.0,108,108,108,0,0,1.0,0.0,0.0,108,0,108,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9999638310185185,1.0,0.0003758790815036627,0.9999638310185185,1.0,0.8816715865223496,0.9055484235286713,0.06112065496615672,55.80555555555556,46.0,32.159200463550526,1
2,Amharic,wildguard,WildGuard,1.0,1.0,1.0,100,100,100,0,0,1.0,0.0,0.0,100,0,100,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9903515625,0.99609375,0.019260713136577103,0.9903515625,0.99609375,0.8856620538234711,0.8943218886852264,0.04893361192782996,53.34,47.0,28.35604081152816,1
2,Arabic,wildguard,WildGuard,0.9333333333333333,0.931934417543522,0.9402374669115848,106,106,106,0,0,1.0,0.0,0.0,106,0,99,7,7,0,0,0.9339622641509434,1.0,0.9339622641509434,0.9339622641509434,0.9658536585365853,0.0660377358490566,0.0660377358490566,,,,0.9112986438679245,0.966796875,0.11960911497321654,0.8930019162735849,0.966796875,0.8764634396669999,0.9003577828407288,0.06256992045251623,52.198113207547166,44.5,31.153206610562503,1
2,Armenian,wildguard,WildGuard,0.9749373433583961,0.9729277245343296,0.9752991090496405,106,106,106,0,0,1.0,0.0,0.0,106,0,103,3,3,0,0,0.9716981132075472,1.0,0.9716981132075472,0.9716981132075472,0.985645933014354,0.02830188679245283,0.02830188679245283,,,,0.9328198702830188,0.99609375,0.11575566214037832,0.9180839106721698,0.99609375,0.8906988493114147,0.8945327699184418,0.05293825971649699,63.04716981132076,51.5,41.910194708270865,1
2,Assamese,crest,CREST,0.7570175438596491,0.7953973143239254,0.8061907649567978,101,101,101,0,0,1.0,0.0,0.0,101,0,80,21,21,0,0,0.7920792079207921,1.0,0.7920792079207921,0.7920792079207921,0.8839779005524863,0.2079207920792079,0.2079207920792079,,,,0.7725866336633663,0.78125,0.1439818569625986,0.704766301825495,0.75390625,0.8856138793548735,0.8906180560588837,0.04999666268293851,53.960396039603964,42.0,39.075547543720795,1
2,Asturian,wildguard,WildGuard,1.0,1.0,1.0,139,139,139,0,0,1.0,0.0,0.0,139,0,139,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9990164118705036,1.0,0.004047861256029484,0.9990164118705036,1.0,0.8870353523990233,0.8995015025138855,0.11224785161594053,66.35971223021583,55.0,44.361167114298006,1
2,Azerbaijani,wildguard,WildGuard,1.0,1.0,1.0,107,107,107,0,0,1.0,0.0,0.0,107,0,107,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9963127920560748,1.0,0.011291236086880695,0.9963127920560748,1.0,0.8871787914605899,0.8909104466438293,0.05186095591398734,57.48598130841121,50.0,33.250156613613655,1
2,Belarusian,crest,CREST,0.7447368421052631,0.7906901796506973,0.7998610465802971,103,103,103,0,0,1.0,0.0,0.0,103,0,81,22,22,0,0,0.7864077669902912,1.0,0.7864077669902912,0.7864077669902912,0.8804347826086956,0.21359223300970873,0.21359223300970873,,,,0.8306659587378641,0.8828125,0.15357770428056797,0.7312047273209952,0.83203125,0.8782620343189795,0.8960054814815521,0.05886142926902364,54.79611650485437,45.0,36.0757262433661,1
2,Bengali,crest,CREST,0.8421052631578947,0.8372054075499659,0.8531124671729833,103,103,103,0,0,1.0,0.0,0.0,103,0,86,17,17,0,0,0.8349514563106796,1.0,0.8349514563106796,0.8349514563106796,0.91005291005291,0.1650485436893204,0.1650485436893204,,,,0.8220570388349514,0.859375,0.15143540490729365,0.7554587947512136,0.85546875,0.8889923188292864,0.89369997382164,0.04613405436156065,51.63106796116505,45.0,23.441203162615658,1
2,Bosnian,wildguard,WildGuard,1.0,1.0,1.0,104,104,104,0,0,1.0,0.0,0.0,104,0,104,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9950420673076923,1.0,0.02017103500664648,0.9950420673076923,1.0,0.8854735998006967,0.8976342976093292,0.061667139302081043,59.46153846153846,53.0,31.60647687000923,1
2,Bulgarian,qwen3guard_gen,Qwen3Guard,0.8289473684210527,0.8297325467955531,0.8468759359109357,106,106,106,0,0,1.0,0.0,0.0,106,0,88,18,18,0,0,0.8301886792452831,1.0,0.8301886792452831,0.8301886792452831,0.9072164948453608,0.16981132075471697,0.16981132075471697,,,,,,,,,0.8867155723976639,0.8952756077051163,0.05576161434847585,64.05660377358491,50.5,43.38659661115,1
2,Burmese,crest,CREST,0.8508771929824562,0.909387169403702,0.9065687009914069,99,99,99,0,0,1.0,0.0,0.0,99,0,90,9,9,0,0,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,0.09090909090909091,0.09090909090909091,,,,0.8126972853535354,0.83984375,0.1427877788945103,0.7829762468434344,0.83984375,0.8826817000153089,0.8866884112358093,0.0473487365850494,56.37373737373738,49.0,27.087381601254044,1
2,Catalan,wildguard,WildGuard,1.0,1.0,1.0,108,108,108,0,0,1.0,0.0,0.0,108,0,108,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9924406828703703,1.0,0.022903732298353335,0.9924406828703703,1.0,0.8860624805092812,0.8998407125473022,0.06272138538657707,54.69444444444444,47.0,30.968014349851135,1
2,Cebuano,wildguard,WildGuard,1.0,1.0,1.0,136,136,136,0,0,1.0,0.0,0.0,136,0,136,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9951459099264706,1.0,0.01865509548631153,0.9951459099264706,1.0,0.8894654555136666,0.8992007672786713,0.1040458988890301,64.71323529411765,47.0,49.99761595623525,1
2,Chinese (Simplified),guardreasoner,GuardReasoner,0.793859649122807,0.8325053250747746,0.8358056550843038,99,99,97,0,2,0.9797979797979798,0.0,0.020202020202020204,99,0,82,15,17,0,0,0.845360824742268,1.0,0.8282828282828283,0.845360824742268,0.9162011173184357,0.1717171717171717,0.15463917525773196,,,,,,,,,0.8720996418986657,0.8928267955780029,0.060976793126838,54.18181818181818,43.0,35.50865477608834,1
2,Chinese (Traditional),guardreasoner,GuardReasoner,0.8508771929824562,0.8327960370084017,0.8476826537663222,91,91,87,0,4,0.9560439560439561,0.0,0.04395604395604396,91,0,76,11,15,0,0,0.8735632183908046,1.0,0.8351648351648352,0.8735632183908046,0.9325153374233129,0.16483516483516483,0.12643678160919541,,,,,,,,,0.8562859637396676,0.8693990707397461,0.08961769935612068,44.23076923076923,40.0,19.625990094247147,1
2,Croatian,wildguard,WildGuard,1.0,1.0,1.0,106,106,106,0,0,1.0,0.0,0.0,106,0,106,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9967202240566038,1.0,0.010634853958292115,0.9967202240566038,1.0,0.886018879289897,0.8986638784408569,0.05908350030233905,56.613207547169814,47.0,34.30301132268321,1
2,Czech,wildguard,WildGuard,1.0,1.0,1.0,107,107,107,0,0,1.0,0.0,0.0,107,0,107,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9998904789719626,1.0,0.000841217086407562,0.9998904789719626,1.0,0.8831059687605528,0.8914271891117096,0.0633126996990487,57.90654205607477,47.0,36.61851596548833,1
2,Danish,wildguard,WildGuard,1.0,1.0,1.0,108,108,108,0,0,1.0,0.0,0.0,108,0,108,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9995298032407407,1.0,0.0020488092775236473,0.9995298032407407,1.0,0.8837778844215252,0.8936260938644409,0.05888281312112308,53.27777777777778,47.0,29.499511585797876,1
2,Dutch,wildguard,WildGuard,1.0,1.0,1.0,105,105,105,0,0,1.0,0.0,0.0,105,0,105,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,0.8787660410006841,0.8931235373020172,0.07544330153762842,58.457142857142856,47.0,39.43471444421404,1
2,English,wildguard,WildGuard,1.0,1.0,1.0,45,45,45,0,0,1.0,0.0,0.0,45,0,45,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9943576388888888,1.0,0.014269010127397867,0.9943576388888888,1.0,0.7483927862511741,0.7336079627275466,0.08634622094574573,36.08888888888889,34.0,24.924269135105884,1
2,Estonian,wildguard,WildGuard,1.0,1.0,1.0,106,106,106,0,0,1.0,0.0,0.0,106,0,106,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,0.8911034270839872,0.897760272026062,0.046268123477039846,64.26415094339623,59.0,38.46192969598515,1
2,Filipino (Tagalog),wildguard,WildGuard,1.0,1.0,1.0,108,108,108,0,0,1.0,0.0,0.0,108,0,108,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9860026041666666,0.998046875,0.0521982416831902,0.9860026041666666,0.998046875,0.8824619195527501,0.9014366418123245,0.06007619558343553,54.407407407407405,45.0,31.82517578547514,1
2,Finnish,wildguard,WildGuard,1.0,1.0,1.0,103,103,103,0,0,1.0,0.0,0.0,103,0,103,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,0.8859148528969404,0.8915311694145203,0.05070025644685261,62.36893203883495,49.0,43.844419747168786,1
2,French,wildguard,WildGuard,1.0,1.0,1.0,106,106,106,0,0,1.0,0.0,0.0,106,0,106,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9987470518867925,1.0,0.005769956840405241,0.9987470518867925,1.0,0.8847443340521939,0.8941396027803421,0.05540238722818947,60.35849056603774,51.0,36.65286026108956,1
2,Fula,wildguard,WildGuard,1.0,1.0,1.0,100,100,100,0,0,1.0,0.0,0.0,100,0,100,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9965234375,1.0,0.023535248343605184,0.9965234375,1.0,0.864723105430603,0.8912549614906311,0.10522379429724213,47.91,44.5,20.10130655585664,1
2,Galician,wildguard,WildGuard,1.0,1.0,1.0,109,109,109,0,0,1.0,0.0,0.0,109,0,109,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9957712155963303,1.0,0.0220402906493003,0.9957712155963303,1.0,0.8824619679549418,0.9054888188838959,0.06984561995169639,61.72477064220183,45.0,44.489464329091454,1
2,Ganda,wildguard,WildGuard,1.0,1.0,1.0,121,121,121,0,0,1.0,0.0,0.0,121,0,121,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9992252066115702,1.0,0.005515514218309349,0.9992252066115702,1.0,0.8808045170523904,0.8967339992523193,0.09076026344125358,56.8099173553719,50.0,31.840831765095473,1
2,Georgian,wildguard,WildGuard,1.0,1.0,1.0,84,84,84,0,0,1.0,0.0,0.0,84,0,84,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9985119047619048,1.0,0.012410624479867169,0.9985119047619048,1.0,0.8198297041512671,0.84811732172966,0.1247381140371913,66.61904761904762,55.0,40.14278874516155,1
2,German,wildguard,WildGuard,1.0,1.0,1.0,106,106,106,0,0,1.0,0.0,0.0,106,0,106,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,0.8794702825681219,0.9063624739646912,0.059047483786412495,56.93396226415094,47.0,34.21368950968645,1
2,Greek,wildguard,WildGuard,1.0,1.0,1.0,108,108,108,0,0,1.0,0.0,0.0,108,0,108,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9994212962962963,1.0,0.0029645782958349545,0.9994212962962963,1.0,0.8836731590606548,0.9044121354818344,0.058054747022727976,57.101851851851855,46.0,35.77027947521317,1
2,Gujarati,qwen3guard_gen,Qwen3Guard,0.8280701754385964,0.8301564624180744,0.844042525366224,109,109,109,0,0,1.0,0.0,0.0,109,0,90,19,19,0,0,0.8256880733944955,1.0,0.8256880733944955,0.8256880733944955,0.9045226130653267,0.1743119266055046,0.1743119266055046,,,,,,,,,0.8874711803066622,0.9014255404472351,0.06781923196915424,60.23853211009175,53.0,33.01343696205487,1
2,Hausa,wildguard,WildGuard,1.0,1.0,1.0,68,68,68,0,0,1.0,0.0,0.0,68,0,68,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9859260110294118,1.0,0.07465211174993439,0.9859260110294118,1.0,0.8298962975249571,0.8324924260377884,0.055768539647953516,49.85294117647059,43.5,24.213764868991696,1
2,Hebrew,qwen3guard_gen,Qwen3Guard,0.7912280701754387,0.7894120993814009,0.8082148613564054,107,107,107,0,0,1.0,0.0,0.0,107,0,84,23,23,0,0,0.7850467289719626,1.0,0.7850467289719626,0.7850467289719626,0.8795811518324607,0.21495327102803738,0.21495327102803738,,,,,,,,,0.8847397557485883,0.9028914570808411,0.05994180695971658,54.22429906542056,45.0,31.00770093368315,1
2,Hindi,crest,CREST,0.8298245614035088,0.8256470510843388,0.8429740618335801,108,108,108,0,0,1.0,0.0,0.0,108,0,89,19,19,0,0,0.8240740740740741,1.0,0.8240740740740741,0.8240740740740741,0.9035532994923858,0.17592592592592593,0.17592592592592593,,,,0.8067129629629629,0.8359375,0.1466897474674015,0.7471969039351852,0.83203125,0.8846594180773806,0.9091262221336365,0.05961357861817504,61.879629629629626,52.0,34.747881692335355,1
2,Hungarian,wildguard,WildGuard,1.0,1.0,1.0,105,105,105,0,0,1.0,0.0,0.0,105,0,105,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9888392857142857,1.0,0.04822168041218134,0.9888392857142857,1.0,0.8836067364329383,0.8934238851070404,0.055365378666549406,60.457142857142856,51.0,35.02966560684633,1
2,Icelandic,wildguard,WildGuard,1.0,1.0,1.0,100,100,100,0,0,1.0,0.0,0.0,100,0,100,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,0.8752725332975387,0.8950086832046509,0.0656800925868824,47.73,41.5,26.339606080669625,1
2,Igbo,wildguard,WildGuard,0.993421052631579,0.9910514197854089,0.993027447742952,126,126,126,0,0,1.0,0.0,0.0,126,0,125,1,1,0,0,0.9920634920634921,1.0,0.9920634920634921,0.9920634920634921,0.9960159362549801,0.007936507936507936,0.007936507936507936,,,,0.9919084821428571,1.0,0.02042145401385951,0.9846656436011905,1.0,0.8869014195506535,0.8973886370658875,0.09378195633202181,57.642857142857146,50.0,32.840332345629946,1
2,Indonesian,wildguard,WildGuard,1.0,1.0,1.0,109,109,109,0,0,1.0,0.0,0.0,109,0,109,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,0.8801336831182515,0.9011648297309875,0.072026399098607,57.211009174311926,47.0,34.50525279241457,1
2,Irish,wildguard,WildGuard,1.0,1.0,1.0,107,107,107,0,0,1.0,0.0,0.0,107,0,107,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.9989778037383178,1.0,0.007002867254842702,0.9989778037383178,1.0,0.8791740835409299,0.9051138460636139,0.0734081235655647,53.87850467289719,45.0,30.59248590698895,1
2,Italian,wildguard,WildGuard,0.9912280701754387,0.9906426926236911,0.991702406661943,107,107,107,0,0,1.0,0.0,0.0,107,0,106,1,1,0,0,0.9906542056074766,1.0,0.9906542056074766,0.9906542056074766,0.9953051643192489,0.009345794392523364,0.009345794392523364,,,,0.9774751752336449,1.0,0.06054290309374932,0.9739522488317757,1.0,0.8829401542093153,0.8975569903850555,0.06597207345609417,59.67289719626168,51.0,37.514720557511815,1
2,Japanese,qwen3guard_gen,Qwen3Guard,0.7894736842105263,0.7821573396849474,0.8070782127460838,93,93,93,0,0,1.0,0.0,0.0,93,0,73,20,20,0,0,0.7849462365591398,1.0,0.7849462365591398,0.7849462365591398,0.8795180722891566,0.21505376344086022,0.21505376344086022,,,,,,,,,0.8769432319107876,0.8842490911483765,0.05522247329238119,49.354838709677416,43.0,24.28125290500361,1
2,Javanese,wildguard,WildGuard,0.9912280701754387,0.9897040578482255,0.9913336668787339,102,102,102,0,0,1.0,0.0,0.0,102,0,101,1,1,0,0,0.9901960784313726,1.0,0.9901960784313726,0.9901960784313726,0.9950738916256158,0.00980392156862745,0.00980392156862745,,,,0.9990042892156863,1.0,0.007806430859445201,0.9906604243259803,1.0,0.878728452558611,0.9028376489877701,0.05526723024353624,54.088235294117645,45.0,31.480027596065398,1
2,Kannada,crest,CREST,0.8385964912280702,0.8363991284232689,0.8513592110879409,108,108,108,0,0,1.0,0.0,0.0,108,0,90,18,18,0,0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.16666666666666666,0.16666666666666666,,,,0.7815755208333334,0.791015625,0.1458822320328999,0.7237096715856481,0.76953125,0.886540307490914,0.8989301919937134,0.062272968066949694,54.55555555555556,46.5,26.763531238634606,1
2,Kazakh,qwen3guard_gen,Qwen3Guard,0.7745614035087719,0.767723636323913,0.7936846443341458,100,100,100,0,0,1.0,0.0,0.0,100,0,77,23,23,0,0,0.77,1.0,0.77,0.77,0.8700564971751412,0.23,0.23,,,,,,,,,0.8815274947881698,0.8811491429805756,0.05248465096548102,60.12,48.5,36.02223780058113,1
2,Khmer,qwen3guard_gen,Qwen3Guard,0.7842105263157894,0.788108223222486,0.8062411628795241,102,102,102,0,0,1.0,0.0,0.0,102,0,80,22,22,0,0,0.7843137254901961,1.0,0.7843137254901961,0.7843137254901961,0.8791208791208792,0.21568627450980393,0.21568627450980393,,,,,,,,,0.8846379857437283,0.8891545087099075,0.04664760112486336,53.55882352941177,47.0,28.79307312511729,1
2,Korean,crest,CREST,0.8333333333333333,0.8447387611386603,0.8583570376258934,97,97,97,0,0,1.0,0.0,0.0,97,0,82,15,15,0,0,0.845360824742268,1.0,0.845360824742268,0.845360824742268,0.9162011173184357,0.15463917525773196,0.15463917525773196,,,,0.8165673324742269,0.84765625,0.14948629526729806,0.7692443218427835,0.828125,0.8806994425267288,0.8862605690956116,0.04965293836500879,58.44329896907217,47.0,31.19894798979772,1
2,Kyrgyz,crest,CREST,0.8421052631578947,0.8448979181591932,0.860127339292859,97,97,97,0,0,1.0,0.0,0.0,97,0,82,15,15,0,0,0.845360824742268,1.0,0.845360824742268,0.845360824742268,0.9162011173184357,0.15463917525773196,0.15463917525773196,,,,0.8237757731958762,0.859375,0.14819731575565867,0.762549331507732,0.828125,0.8803628154636658,0.8888212740421295,0.05043083188314067,56.1958762886598,47.0,30.309046770744914,1
2,Lao,crest,CREST,0.8035087719298245,0.8124739902309313,0.8290778662803452,101,101,101,0,0,1.0,0.0,0.0,101,0,82,19,19,0,0,0.8118811881188119,1.0,0.8118811881188119,0.8118811881188119,0.8961748633879781,0.18811881188118812,0.18811881188118812,,,,0.8115331064356436,0.85546875,0.15265133806208245,0.7364997486076733,0.83984375,0.8802982199900221,0.8885108828544617,0.055117507344163326,55.67326732673267,47.0,35.42346931368837,1
2,Latvian,wildguard,WildGuard,1.0,1.0,1.0,103,103,103,0,0,1.0,0.0,0.0,103,0,103,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,0.8817733164551189,0.8926522433757782,0.05626202763694238,59.66019417475728,45.0,40.561392200180066,1
